Time,Temp,Wet Bulb Temp.,Rel. Hum.,Baro.,Altitude,Station P.,Wind Speed,Heat Index,Dew Point,Dens. Alt.,Crosswind,Headwind,Mag. Dir.,True Dir.,Wind Chill
2019-05-23 19:31:15,27.6,21.7,60.3,998.5,121,998.6,0,28.9,19.2,679,***,***,***,***,27.5
2019-05-23 19:31:20,27.6,21.7,60.4,998.5,121,998.6,0,28.9,19.2,679,***,***,***,***,27.5
2019-05-23 19:31:25,27.6,21.7,60.4,998.5,121,998.6,0,28.9,19.2,680,***,***,***,***,27.5
2019-05-23 19:31:30,27.6,21.8,60.5,998.5,121,998.6,0,28.9,19.2,681,***,***,***,***,27.5
2019-05-23 19:31:35,27.6,21.8,60.6,998.5,120,998.6,0,28.9,19.2,680,***,***,***,***,27.5
2019-05-23 19:31:40,27.6,21.8,60.7,998.5,120,998.6,0,28.9,19.3,680,***,***,***,***,27.5
2019-05-23 19:31:45,27.6,21.8,60.8,998.5,121,998.6,0,28.9,19.3,681,***,***,***,***,27.5
2019-05-23 19:31:50,27.6,21.8,60.9,998.5,121,998.6,0,28.9,19.4,681,***,***,***,***,27.5
2019-05-23 19:31:55,27.6,21.8,61,998.5,121,998.6,0,28.9,19.4,681,***,***,***,***,27.5
2019-05-23 19:32:00,27.6,21.8,61.1,998.5,121,998.5,0,29.1,19.4,683,***,***,***,***,27.6
2019-05-23 19:32:05,27.6,21.9,61.2,998.5,121,998.6,0,29.1,19.4,682,***,***,***,***,27.6
2019-05-23 19:32:10,27.6,21.9,61.2,998.5,121,998.5,0,28.9,19.5,683,***,***,***,***,27.5
2019-05-23 19:32:15,27.6,21.9,61.3,998.5,121,998.5,0,28.9,19.5,683,***,***,***,***,27.5
2019-05-23 19:32:20,27.6,21.9,61.2,998.5,121,998.6,0,28.9,19.4,682,***,***,***,***,27.5
2019-05-23 19:32:25,27.6,21.8,61.2,998.5,120,998.6,0,28.9,19.4,681,***,***,***,***,27.5
2019-05-23 19:32:30,27.6,21.8,61.2,998.5,121,998.6,0,28.9,19.4,680,***,***,***,***,27.5
2019-05-23 19:32:35,27.5,21.8,61.1,998.5,121,998.6,0,28.9,19.4,680,***,***,***,***,27.5
2019-05-23 19:32:40,27.5,21.8,61.1,998.5,120,998.6,0,28.9,19.4,680,***,***,***,***,27.5
2019-05-23 19:32:45,27.5,21.8,61,998.5,121,998.6,0,28.9,19.4,680,***,***,***,***,27.5
2019-05-23 19:32:50,27.5,21.7,60.9,998.5,121,998.6,0,28.9,19.3,678,***,***,***,***,27.5
2019-05-23 19:32:55,27.5,21.7,60.8,998.5,121,998.6,0,28.9,19.3,678,***,***,***,***,27.5
2019-05-23 19:33:00,27.5,21.7,60.7,998.5,121,998.6,0,28.9,19.2,678,***,***,***,***,27.5
2019-05-23 19:33:05,27.5,21.7,60.5,998.5,121,998.5,0,28.7,19.2,678,***,***,***,***,27.4
2019-05-23 19:33:10,27.5,21.6,60.4,998.5,121,998.6,0,28.7,19.1,676,***,***,***,***,27.4
2019-05-23 19:33:15,27.5,21.6,60.3,998.5,121,998.5,0,28.7,19.1,676,***,***,***,***,27.4
2019-05-23 19:33:20,27.4,21.5,60.2,998.5,121,998.5,0,28.7,19,674,***,***,***,***,27.4
2019-05-23 19:33:25,27.4,21.5,60.1,998.5,121,998.6,0,28.7,19,673,***,***,***,***,27.4
2019-05-23 19:33:30,27.4,21.5,60,998.5,121,998.5,0,28.6,18.9,674,***,***,***,***,27.4
2019-05-23 19:33:35,27.4,21.4,59.8,998.5,121,998.6,0,28.5,18.9,672,***,***,***,***,27.3
2019-05-23 19:33:40,27.4,21.4,59.6,998.5,121,998.6,0,28.5,18.8,670,***,***,***,***,27.3
2019-05-23 19:33:45,27.3,21.3,59.5,998.5,121,998.6,0,28.5,18.7,668,***,***,***,***,27.3
2019-05-23 19:33:50,27.3,21.3,59.4,998.5,121,998.6,0,28.3,18.7,666,***,***,***,***,27.2
2019-05-23 19:33:55,27.3,21.3,59.3,998.5,121,998.5,0,28.3,18.7,668,***,***,***,***,27.2
2019-05-23 19:34:00,27.2,21.2,59.1,998.5,121,998.6,0,28.2,18.6,665,***,***,***,***,27.2
2019-05-23 19:34:05,27.2,21.2,58.9,998.5,121,998.5,0,28.2,18.5,665,***,***,***,***,27.2
2019-05-23 19:34:10,27.2,21.1,58.7,998.5,121,998.5,0,28.1,18.4,664,***,***,***,***,27.1
2019-05-23 19:34:15,27.2,21.1,58.6,998.5,121,998.6,0,28.2,18.4,664,***,***,***,***,27.2
2019-05-23 19:34:20,27.2,21.1,58.5,998.5,121,998.5,0,28.2,18.4,665,***,***,***,***,27.2
2019-05-23 19:34:25,27.2,21.1,58.5,998.5,121,998.6,0,28.2,18.4,663,***,***,***,***,27.2
2019-05-23 19:34:30,27.2,21,58.4,998.5,121,998.6,0,28.1,18.3,660,***,***,***,***,27.1
2019-05-23 19:34:35,27.1,21,58.3,998.5,121,998.6,0,28,18.2,660,***,***,***,***,27.1
2019-05-23 19:34:40,27.1,21,58.2,998.5,121,998.6,0,28,18.2,659,***,***,***,***,27.1
2019-05-23 19:34:45,27.1,21,58.1,998.5,121,998.6,0,28,18.2,659,***,***,***,***,27.1
2019-05-23 19:34:50,27.1,21,58.1,998.5,121,998.5,0,28,18.2,661,***,***,***,***,27.1
2019-05-23 19:34:55,27.1,21,58,998.5,121,998.5,0,28,18.2,661,***,***,***,***,27.1
2019-05-23 19:35:00,27.1,20.9,57.8,998.5,121,998.6,0,28,18.1,659,***,***,***,***,27.1
2019-05-23 19:35:05,27.1,20.9,57.8,998.5,121,998.6,0,28,18.1,660,***,***,***,***,27.1
2019-05-23 19:35:10,27.1,20.9,57.7,998.5,121,998.6,0,28,18.1,660,***,***,***,***,27.1
2019-05-23 19:35:15,27.2,20.9,57.5,998.5,121,998.6,0,28,18.1,660,***,***,***,***,27.1
2019-05-23 19:35:20,27.2,20.8,57.3,998.5,121,998.5,0,27.9,18,660,***,***,***,***,27.1
2019-05-23 19:35:25,27.1,20.8,57.1,998.5,121,998.6,0,27.9,17.9,657,***,***,***,***,27.1
2019-05-23 19:35:30,27.1,20.7,56.9,998.5,121,998.5,0,27.9,17.8,657,***,***,***,***,27.1
2019-05-23 19:35:35,27.1,20.7,56.7,998.5,121,998.6,0,27.9,17.8,657,***,***,***,***,27.1
2019-05-23 19:35:40,27.1,20.7,56.6,998.5,121,998.5,0,27.8,17.7,657,***,***,***,***,27.1
2019-05-23 19:35:45,27.1,20.7,56.5,998.5,121,998.5,0,27.8,17.7,656,***,***,***,***,27.1
2019-05-23 19:35:50,27.1,20.7,56.3,998.5,121,998.5,0,27.8,17.7,657,***,***,***,***,27.1
2019-05-23 19:35:55,27.1,20.7,56.2,998.5,121,998.5,0,27.8,17.6,657,***,***,***,***,27.1
2019-05-23 19:36:00,27.1,20.6,56.1,998.5,121,998.5,0,27.8,17.6,657,***,***,***,***,27.1
2019-05-23 19:36:05,27.1,20.6,56,998.5,121,998.6,0,27.8,17.6,657,***,***,***,***,27.1
2019-05-23 19:36:10,27,20.4,55.8,998.5,122,998.5,0,27.6,17.4,653,***,***,***,***,27
2019-05-23 19:36:15,27,20.4,55.7,998.5,121,998.6,0,27.6,17.4,651,***,***,***,***,27
2019-05-23 19:36:20,27,20.4,55.6,998.5,121,998.6,0,27.6,17.4,653,***,***,***,***,27
2019-05-23 19:36:25,27,20.4,55.5,998.5,121,998.5,0,27.6,17.3,651,***,***,***,***,27
2019-05-23 19:36:30,27,20.4,55.3,998.5,121,998.5,0,27.4,17.3,650,***,***,***,***,26.9
2019-05-23 19:36:35,26.9,20.3,55.2,998.5,121,998.6,0,27.3,17.2,645,***,***,***,***,26.8
2019-05-23 19:36:40,26.9,20.2,55.2,998.5,121,998.5,0,27.3,17.1,645,***,***,***,***,26.8
2019-05-23 19:36:45,26.9,20.2,55.2,998.5,121,998.5,0,27.3,17.1,645,***,***,***,***,26.8
2019-05-23 19:36:50,26.9,20.2,55.1,998.5,121,998.5,0,27.3,17.1,645,***,***,***,***,26.8
2019-05-23 19:36:55,26.9,20.2,55.1,998.5,121,998.5,0,27.4,17.1,648,***,***,***,***,26.9
2019-05-23 19:37:00,26.9,20.2,55,998.5,121,998.6,0,27.3,17.1,647,***,***,***,***,26.9
2019-05-23 19:37:05,26.9,20.2,54.9,998.5,121,998.5,0,27.3,17.1,649,***,***,***,***,26.9
2019-05-23 19:37:10,26.9,20.2,54.7,998.5,121,998.5,0,27.3,17,649,***,***,***,***,26.9
2019-05-23 19:37:15,26.9,20.2,54.5,998.5,121,998.5,0,27.3,16.9,646,***,***,***,***,26.9
2019-05-23 19:37:20,26.9,20.2,54.3,998.5,122,998.5,0,27.3,16.9,645,***,***,***,***,26.9
2019-05-23 19:37:25,26.9,20.2,54.2,998.4,122,998.4,0,27.3,16.9,647,***,***,***,***,26.9
2019-05-23 19:37:30,26.9,20.1,54.2,998.5,122,998.5,0,27.1,16.8,644,***,***,***,***,26.8
2019-05-23 19:37:35,26.9,20.1,54.2,998.5,122,998.5,0,27.1,16.8,645,***,***,***,***,26.8
2019-05-23 19:37:40,26.9,20.1,54.1,998.5,122,998.5,0,27.1,16.8,645,***,***,***,***,26.8
2019-05-23 19:37:45,26.9,20.1,54.1,998.5,121,998.5,0,27.1,16.8,644,***,***,***,***,26.8
2019-05-23 19:37:50,26.7,20,54,998.5,122,998.5,0,27,16.6,639,***,***,***,***,26.7
2019-05-23 19:37:55,26.8,20,54,998.5,122,998.5,0,27,16.6,640,***,***,***,***,26.7
2019-05-23 19:38:00,26.8,20,54,998.5,121,998.6,0,27.1,16.7,642,***,***,***,***,26.8
2019-05-23 19:38:05,26.8,20,54,998.5,121,998.5,0,27,16.7,642,***,***,***,***,26.7
2019-05-23 19:38:10,26.7,20,54,998.5,121,998.5,0,27,16.6,639,***,***,***,***,26.7
2019-05-23 19:38:15,26.7,20,54,998.5,121,998.5,0,27,16.6,638,***,***,***,***,26.7
2019-05-23 19:38:20,26.7,20,54.1,998.5,121,998.5,0,27,16.7,638,***,***,***,***,26.7
2019-05-23 19:38:25,26.8,20,54.2,998.5,121,998.6,0,27.1,16.8,640,***,***,***,***,26.7
2019-05-23 19:38:30,26.8,20,54.4,998.5,122,998.5,0,27.2,16.8,642,***,***,***,***,26.8
2019-05-23 19:38:35,26.9,20.2,54.5,998.5,121,998.5,0,27.2,16.9,645,***,***,***,***,26.8
2019-05-23 19:38:40,26.9,20.2,54.5,998.5,121,998.5,0,27.2,16.9,646,***,***,***,***,26.8
2019-05-23 19:38:45,26.9,20.2,54.6,998.5,121,998.5,0,27.3,17,648,***,***,***,***,26.9
2019-05-23 19:38:50,26.9,20.3,54.6,998.5,121,998.6,0,27.3,17,648,***,***,***,***,26.9
2019-05-23 19:38:55,27,20.3,54.7,998.5,121,998.5,0,27.3,17.1,650,***,***,***,***,26.9
2019-05-23 19:39:00,27,20.3,54.7,998.5,121,998.5,0,27.5,17.1,651,***,***,***,***,27
2019-05-23 19:39:05,27,20.3,54.8,998.5,121,998.6,0,27.5,17.1,650,***,***,***,***,27
2019-05-23 19:39:10,27,20.3,54.9,998.5,121,998.6,0,27.5,17.2,651,***,***,***,***,27
2019-05-23 19:39:15,27,20.3,54.9,998.5,121,998.6,0,27.5,17.2,651,***,***,***,***,27
2019-05-23 19:39:20,27.1,20.4,55,998.5,121,998.5,0,27.6,17.2,653,***,***,***,***,27
2019-05-23 19:39:25,27.1,20.4,55.1,998.5,122,998.5,0,27.6,17.3,653,***,***,***,***,27
2019-05-23 19:39:30,27.1,20.4,55.1,998.5,121,998.5,0,27.6,17.3,654,***,***,***,***,27
2019-05-23 19:39:35,27.1,20.5,55.2,998.5,121,998.5,0,27.7,17.4,655,***,***,***,***,27.1
2019-05-23 19:39:40,27.1,20.5,55.3,998.5,121,998.5,0,27.7,17.4,656,***,***,***,***,27.1
2019-05-23 19:39:45,27.1,20.5,55.4,998.5,121,998.6,0,27.7,17.4,655,***,***,***,***,27.1
2019-05-23 19:39:50,27.1,20.6,55.5,998.5,121,998.6,0,27.7,17.5,657,***,***,***,***,27.1
2019-05-23 19:39:55,27.2,20.6,55.6,998.5,121,998.5,0,27.7,17.5,659,***,***,***,***,27.1
2019-05-23 19:40:00,27.2,20.6,55.7,998.5,121,998.5,0,27.7,17.6,660,***,***,***,***,27.1
2019-05-23 19:40:05,27.2,20.6,55.8,998.5,121,998.5,0,27.9,17.6,660,***,***,***,***,27.2
2019-05-23 19:40:10,27.2,20.6,56,998.5,121,998.5,0,27.8,17.6,658,***,***,***,***,27.1
2019-05-23 19:40:15,27.2,20.7,56.1,998.5,121,998.6,0,27.8,17.7,658,***,***,***,***,27.1
2019-05-23 19:40:20,27.2,20.7,56.2,998.5,122,998.5,0,27.9,17.7,660,***,***,***,***,27.2
2019-05-23 19:40:25,27.2,20.8,56.4,998.5,121,998.6,0,27.9,17.8,660,***,***,***,***,27.2
2019-05-23 19:40:30,27.2,20.8,56.6,998.5,121,998.5,0,27.9,17.9,663,***,***,***,***,27.2
2019-05-23 19:40:35,27.3,20.9,56.8,998.5,121,998.6,0,28,17.9,663,***,***,***,***,27.2
2019-05-23 19:40:40,27.3,20.9,56.9,998.5,121,998.6,0,28,18,664,***,***,***,***,27.2
2019-05-23 19:40:45,27.3,20.9,57,998.5,121,998.6,0,28,18,664,***,***,***,***,27.2
2019-05-23 19:40:50,27.3,21,57.1,998.5,121,998.6,0,28,18.1,664,***,***,***,***,27.2
2019-05-23 19:40:55,27.3,21,57.2,998.5,121,998.6,0,28.2,18.1,665,***,***,***,***,27.3
2019-05-23 19:41:00,27.3,21,57.3,998.5,121,998.5,0,28.2,18.1,666,***,***,***,***,27.3
2019-05-23 19:41:05,27.3,21,57.4,998.5,121,998.6,0,28.2,18.2,666,***,***,***,***,27.3
2019-05-23 19:41:10,27.3,21,57.6,998.5,121,998.6,0,28.3,18.2,668,***,***,***,***,27.3
2019-05-23 19:41:15,27.4,21.1,57.7,998.5,121,998.5,0,28.3,18.3,669,***,***,***,***,27.3
2019-05-23 19:41:20,27.4,21.1,57.8,998.5,121,998.6,0,28.3,18.3,669,***,***,***,***,27.3
2019-05-23 19:41:25,27.4,21.2,57.9,998.5,121,998.6,0,28.3,18.4,669,***,***,***,***,27.3
2019-05-23 19:41:30,27.4,21.2,58,998.5,121,998.6,0,28.3,18.4,670,***,***,***,***,27.3
2019-05-23 19:41:35,27.4,21.2,58.1,998.5,121,998.6,0,28.4,18.4,670,***,***,***,***,27.4
2019-05-23 19:41:40,27.4,21.2,58.1,998.5,121,998.6,0,28.4,18.4,670,***,***,***,***,27.4
2019-05-23 19:41:45,27.4,21.2,58.2,998.5,121,998.6,0,28.4,18.5,670,***,***,***,***,27.4
2019-05-23 19:41:50,27.4,21.2,58.4,998.5,121,998.6,0,28.5,18.5,670,***,***,***,***,27.4
2019-05-23 19:41:55,27.4,21.3,58.6,998.5,120,998.6,0,28.5,18.6,673,***,***,***,***,27.4
2019-05-23 19:42:00,27.5,21.4,58.8,998.5,121,998.5,0,28.5,18.7,675,***,***,***,***,27.4
2019-05-23 19:42:05,27.5,21.4,58.9,998.5,120,998.6,0,28.5,18.7,674,***,***,***,***,27.4
2019-05-23 19:42:10,27.5,21.4,58.9,998.7,120,998.6,0,28.5,18.7,674,***,***,***,***,27.4
2019-05-23 19:42:15,27.5,21.4,59,998.5,120,998.6,0,28.5,18.8,674,***,***,***,***,27.4
2019-05-23 19:42:20,27.5,21.4,59.1,998.5,121,998.6,0,28.5,18.8,675,***,***,***,***,27.4
2019-05-23 19:42:25,27.5,21.4,59.2,998.5,121,998.6,0,28.5,18.8,675,***,***,***,***,27.4
2019-05-23 19:42:30,27.5,21.4,59.2,998.5,120,998.6,0,28.8,18.8,675,***,***,***,***,27.5
2019-05-23 19:42:35,27.5,21.5,59.3,998.5,120,998.6,0,28.8,18.9,676,***,***,***,***,27.5
2019-05-23 19:42:40,27.5,21.5,59.4,998.5,120,998.6,0,28.8,18.9,677,***,***,***,***,27.5
2019-05-23 19:42:45,27.6,21.6,59.4,998.7,120,998.6,0,28.8,18.9,678,***,***,***,***,27.5
2019-05-23 19:42:50,27.6,21.6,59.5,998.5,120,998.6,0,28.9,19,680,***,***,***,***,27.6
2019-05-23 19:42:55,27.6,21.6,59.5,998.5,120,998.6,0,28.9,19,680,***,***,***,***,27.6
2019-05-23 19:43:00,27.6,21.6,59.6,998.5,121,998.6,0,28.9,19,680,***,***,***,***,27.6
2019-05-23 19:43:05,27.6,21.6,59.8,998.5,120,998.6,0,28.8,19.1,680,***,***,***,***,27.5
2019-05-23 19:43:10,27.6,21.6,59.9,998.7,120,998.6,0,28.8,19.1,680,***,***,***,***,27.5
2019-05-23 19:43:15,27.6,21.6,60,998.7,120,998.6,0,28.8,19.1,680,***,***,***,***,27.5
2019-05-23 19:43:20,27.6,21.6,60,998.5,121,998.6,0,28.9,19.1,680,***,***,***,***,27.5
2019-05-23 19:43:25,27.6,21.7,60.1,998.5,121,998.6,0,28.9,19.1,680,***,***,***,***,27.5
2019-05-23 19:43:30,27.6,21.7,60.3,998.5,120,998.6,0,29,19.2,681,***,***,***,***,27.6
2019-05-23 19:43:35,27.6,21.8,60.5,998.7,120,998.7,0,29,19.3,681,***,***,***,***,27.6
2019-05-23 19:43:40,27.6,21.8,60.5,998.7,120,998.7,0,29,19.3,682,***,***,***,***,27.6
2019-05-23 19:43:45,27.6,21.8,60.4,998.7,120,998.6,0,29,19.3,681,***,***,***,***,27.6
2019-05-23 19:43:50,27.6,21.7,60.4,998.7,120,998.6,0,29,19.2,681,***,***,***,***,27.6
2019-05-23 19:43:55,27.6,21.7,60.3,998.7,120,998.6,0,29,19.2,681,***,***,***,***,27.6
2019-05-23 19:44:00,27.6,21.7,60.2,998.7,120,998.7,0,29,19.2,680,***,***,***,***,27.6
2019-05-23 19:44:05,27.6,21.6,60.1,998.7,120,998.7,0,28.9,19.1,678,***,***,***,***,27.5
2019-05-23 19:44:10,27.6,21.6,60,998.7,119,998.7,0,28.9,19.1,678,***,***,***,***,27.5
2019-05-23 19:44:15,27.5,21.6,59.9,998.7,120,998.7,0,28.8,19,677,***,***,***,***,27.5
2019-05-23 19:44:20,27.5,21.6,59.8,998.7,120,998.7,0,28.8,19,677,***,***,***,***,27.5
2019-05-23 19:44:25,27.5,21.6,59.7,998.7,120,998.7,0,28.8,19,677,***,***,***,***,27.5
2019-05-23 19:44:30,27.6,21.6,59.5,998.7,119,998.7,0,28.8,19,678,***,***,***,***,27.5
2019-05-23 19:44:35,27.5,21.5,59.4,998.7,119,998.8,0,28.8,18.9,674,***,***,***,***,27.5
2019-05-23 19:44:40,27.5,21.5,59.3,998.7,120,998.7,0,28.8,18.9,676,***,***,***,***,27.5
2019-05-23 19:44:45,27.6,21.5,59.1,998.7,119,998.7,0,28.7,18.9,677,***,***,***,***,27.5
2019-05-23 19:44:50,27.6,21.5,59,998.7,120,998.7,0,28.7,18.8,677,***,***,***,***,27.5
2019-05-23 19:44:55,27.5,21.4,58.8,998.7,119,998.7,0,28.7,18.8,676,***,***,***,***,27.5
2019-05-23 19:45:00,27.5,21.4,58.7,998.7,119,998.7,0,28.7,18.7,675,***,***,***,***,27.5
2019-05-23 19:45:05,27.5,21.4,58.5,998.7,119,998.7,0,28.7,18.6,674,***,***,***,***,27.5
2019-05-23 19:45:10,27.5,21.3,58.4,998.7,119,998.8,0,28.7,18.6,671,***,***,***,***,27.5
2019-05-23 19:45:15,27.5,21.3,58.3,998.7,120,998.7,0,28.4,18.6,672,***,***,***,***,27.4
2019-05-23 19:45:20,27.5,21.3,58.1,998.7,119,998.7,0,28.4,18.5,671,***,***,***,***,27.4
2019-05-23 19:45:25,27.4,21.2,58,998.7,119,998.8,0,28.4,18.4,669,***,***,***,***,27.4
2019-05-23 19:45:30,27.4,21.2,57.8,998.7,119,998.7,0,28.4,18.4,670,***,***,***,***,27.4
2019-05-23 19:45:35,27.4,21.2,57.7,998.7,119,998.7,0,28.4,18.4,670,***,***,***,***,27.4
2019-05-23 19:45:40,27.4,21.1,57.6,998.7,119,998.8,0,28.4,18.3,669,***,***,***,***,27.4
2019-05-23 19:45:45,27.4,21.1,57.5,998.7,119,998.8,0,28.4,18.3,668,***,***,***,***,27.4
2019-05-23 19:45:50,27.4,21.1,57.5,998.7,119,998.8,0,28.3,18.3,666,***,***,***,***,27.4
2019-05-23 19:45:55,27.4,21,57.4,998.7,119,998.8,0,28.3,18.2,666,***,***,***,***,27.4
2019-05-23 19:46:00,27.4,21,57.2,998.7,119,998.8,0,28.3,18.2,668,***,***,***,***,27.4
2019-05-23 19:46:05,27.4,21,57.1,998.7,119,998.8,0,28.3,18.2,668,***,***,***,***,27.4
2019-05-23 19:46:10,27.4,21.1,56.9,998.7,119,998.8,0,28.3,18.1,668,***,***,***,***,27.4
2019-05-23 19:46:15,27.4,21,56.8,998.7,119,998.7,0,28.3,18.1,669,***,***,***,***,27.4
2019-05-23 19:46:20,27.4,21,56.6,998.7,119,998.8,0,28.2,18,666,***,***,***,***,27.4
2019-05-23 19:46:25,27.4,20.9,56.5,998.7,119,998.8,0,28.1,18,665,***,***,***,***,27.3
2019-05-23 19:46:30,27.4,20.8,56.4,998.7,119,998.8,0,28.1,17.9,663,***,***,***,***,27.3
2019-05-23 19:46:35,27.4,20.8,56.3,998.7,119,998.8,0,28.1,17.9,663,***,***,***,***,27.3
2019-05-23 19:46:40,27.3,20.8,56.2,998.7,119,998.8,0,27.9,17.8,660,***,***,***,***,27.2
2019-05-23 19:46:45,27.3,20.7,56,998.7,119,998.8,0,27.9,17.7,660,***,***,***,***,27.2
2019-05-23 19:46:50,27.3,20.8,55.8,998.7,119,998.8,0,28,17.8,663,***,***,***,***,27.3
2019-05-23 19:46:55,27.3,20.7,55.7,998.7,119,998.8,0,28,17.7,661,***,***,***,***,27.3
2019-05-23 19:47:00,27.3,20.6,55.7,998.7,119,998.8,0,27.9,17.6,659,***,***,***,***,27.2
2019-05-23 19:47:05,27.3,20.6,55.6,998.7,119,998.7,0,27.9,17.6,660,***,***,***,***,27.2
2019-05-23 19:47:10,27.2,20.6,55.5,998.7,119,998.8,0,27.9,17.6,657,***,***,***,***,27.2
2019-05-23 19:47:15,27.2,20.6,55.4,998.7,119,998.8,0,27.7,17.4,654,***,***,***,***,27.1
2019-05-23 19:47:20,27.2,20.5,55.2,998.7,118,998.8,0,27.7,17.4,654,***,***,***,***,27.1
2019-05-23 19:47:25,27.2,20.5,55.2,998.7,118,998.8,0,27.7,17.4,654,***,***,***,***,27.1
2019-05-23 19:47:30,27.2,20.5,55.1,998.7,118,998.8,0,27.9,17.4,655,***,***,***,***,27.2
2019-05-23 19:47:35,27.2,20.5,55,998.7,118,998.8,0,27.8,17.4,656,***,***,***,***,27.2
2019-05-23 19:47:40,27.2,20.5,54.9,998.7,119,998.8,0,27.8,17.4,656,***,***,***,***,27.2
2019-05-23 19:47:45,27.2,20.5,54.8,998.7,118,998.8,0,27.6,17.3,655,***,***,***,***,27.1
2019-05-23 19:47:50,27.2,20.5,54.7,998.7,118,998.9,0,27.8,17.3,655,***,***,***,***,27.2
2019-05-23 19:47:55,27.2,20.5,54.6,998.7,119,998.8,0,27.8,17.3,657,***,***,***,***,27.2
2019-05-23 19:48:00,27.2,20.5,54.5,998.7,119,998.8,0,27.8,17.2,655,***,***,***,***,27.2
2019-05-23 19:48:05,27.2,20.4,54.3,998.7,119,998.8,0,27.8,17.2,655,***,***,***,***,27.2
2019-05-23 19:48:10,27.2,20.4,54.2,998.7,118,998.8,0,27.8,17.2,654,***,***,***,***,27.2
2019-05-23 19:48:15,27.2,20.4,54.1,998.7,118,998.8,0,27.7,17.1,654,***,***,***,***,27.2
2019-05-23 19:48:20,27.2,20.3,54,998.7,118,998.8,0,27.7,17.1,656,***,***,***,***,27.2
2019-05-23 19:48:25,27.3,20.4,54,998.7,118,998.8,0,27.7,17.1,657,***,***,***,***,27.2
2019-05-23 19:48:30,27.3,20.4,54,998.7,118,998.8,0,27.8,17.2,658,***,***,***,***,27.3
2019-05-23 19:48:35,27.3,20.4,53.9,998.7,118,998.8,0,27.8,17.2,658,***,***,***,***,27.3
2019-05-23 19:48:40,27.3,20.3,53.8,998.9,118,998.9,0,27.8,17.1,657,***,***,***,***,27.3
2019-05-23 19:48:45,27.3,20.3,53.7,998.7,118,998.9,0,27.8,17.1,657,***,***,***,***,27.3
2019-05-23 19:48:50,27.3,20.3,53.6,998.9,118,998.9,0,27.8,17.1,658,***,***,***,***,27.3
2019-05-23 19:48:55,27.3,20.3,53.5,998.7,118,998.8,0,27.8,17.1,658,***,***,***,***,27.3
2019-05-23 19:49:00,27.3,20.3,53.4,998.7,119,998.8,0,27.8,17.1,658,***,***,***,***,27.3
2019-05-23 19:49:05,27.4,20.3,53.3,998.7,118,998.8,0,27.7,17,659,***,***,***,***,27.3
2019-05-23 19:49:10,27.4,20.4,53.3,998.7,118,998.8,0,27.7,17,660,***,***,***,***,27.3
2019-05-23 19:49:15,27.4,20.3,53.2,998.7,118,998.8,0,27.7,17,660,***,***,***,***,27.3
2019-05-23 19:49:20,27.4,20.3,53.2,998.7,119,998.8,0,27.7,17,660,***,***,***,***,27.3
2019-05-23 19:49:25,27.4,20.3,53.2,998.7,119,998.8,0,27.7,17,660,***,***,***,***,27.3
2019-05-23 19:49:30,27.4,20.3,53.2,998.7,119,998.8,0,27.9,17,660,***,***,***,***,27.4
2019-05-23 19:49:35,27.4,20.3,53.1,998.7,118,998.8,0,27.9,17,660,***,***,***,***,27.4
2019-05-23 19:49:40,27.4,20.3,53.1,998.7,118,998.8,0,27.9,17,660,***,***,***,***,27.4
2019-05-23 19:49:45,27.4,20.3,53.1,998.7,119,998.7,0,27.9,17,661,***,***,***,***,27.4
2019-05-23 19:49:50,27.4,20.3,53.1,998.7,119,998.8,0,27.9,17,660,***,***,***,***,27.4
2019-05-23 19:49:55,27.4,20.3,53.1,998.7,119,998.8,0,27.9,17,660,***,***,***,***,27.4
2019-05-23 19:50:00,27.4,20.3,53,998.7,119,998.8,0,27.9,17,661,***,***,***,***,27.4
2019-05-23 19:50:05,27.4,20.3,53,998.7,118,998.8,0,27.9,17,661,***,***,***,***,27.4
2019-05-23 19:50:10,27.4,20.3,53,998.7,119,998.8,0,27.9,17,661,***,***,***,***,27.4
2019-05-23 19:50:15,27.4,20.3,53,998.7,119,998.8,0,27.9,17,661,***,***,***,***,27.4
2019-05-23 19:50:20,27.4,20.3,53.1,998.7,119,998.8,0,27.9,17,662,***,***,***,***,27.4
2019-05-23 19:50:25,27.4,20.3,53.1,998.7,119,998.8,0,27.9,17,662,***,***,***,***,27.4
2019-05-23 19:50:30,27.4,20.4,53.1,998.7,119,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:50:35,27.4,20.4,53.1,998.7,118,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:50:40,27.4,20.4,53.2,998.7,119,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:50:45,27.4,20.4,53.2,998.7,119,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:50:50,27.4,20.4,53.2,998.7,119,998.7,0,27.9,17.1,664,***,***,***,***,27.4
2019-05-23 19:50:55,27.4,20.4,53.2,998.7,118,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:51:00,27.4,20.4,53.2,998.7,119,998.8,0,27.9,17.1,662,***,***,***,***,27.4
2019-05-23 19:51:05,27.4,20.4,53.2,998.7,119,998.7,0,27.9,17.1,664,***,***,***,***,27.4
2019-05-23 19:51:10,27.5,20.4,53.3,998.7,119,998.8,0,27.9,17.1,663,***,***,***,***,27.4
